Datetime,Open,High,Low,Close,Volume,OpenInterest
2024-11-09 05:17:00+00:00,2973.38,2975.22,2973.38,2975.21,24.2574,0
2024-11-09 05:18:00+00:00,2975.21,2975.21,2974.27,2974.93,17.9929,0
2024-11-09 05:19:00+00:00,2975.21,2977.64,2975.21,2977.29,38.1919,0
2024-11-09 05:20:00+00:00,2977.38,2977.65,2976.99,2977.0,23.6667,0
2024-11-09 05:21:00+00:00,2977.0,2980.92,2977.0,2980.92,72.099,0
2024-11-09 05:22:00+00:00,2980.75,2980.76,2977.11,2977.54,50.7996,0
2024-11-09 05:23:00+00:00,2977.55,2978.23,2977.55,2978.23,14.2382,0
2024-11-09 05:24:00+00:00,2978.45,2980.05,2978.09,2978.09,38.8259,0
2024-11-09 05:25:00+00:00,2978.03,2978.5,2977.52,2978.5,17.0015,0
2024-11-09 05:26:00+00:00,2978.5,2991.48,2978.5,2988.69,359.1821,0
2024-11-09 05:27:00+00:00,2988.85,2990.3,2986.92,2987.18,49.962,0
2024-11-09 05:28:00+00:00,2987.65,2988.87,2986.51,2986.51,29.6055,0
2024-11-09 05:29:00+00:00,2986.52,2988.9,2986.52,2987.97,34.6709,0
2024-11-09 05:30:00+00:00,2987.75,2989.2,2987.75,2989.2,13.3456,0
2024-11-09 05:31:00+00:00,2989.32,2990.23,2987.1,2987.11,53.7837,0
2024-11-09 05:32:00+00:00,2987.11,2988.05,2985.93,2985.93,42.3261,0
2024-11-09 05:33:00+00:00,2985.85,2987.88,2985.31,2987.5,28.7862,0
2024-11-09 05:34:00+00:00,2987.5,2990.02,2987.5,2990.01,66.7103,0
2024-11-09 05:35:00+00:00,2990.02,2990.85,2989.16,2989.17,39.1745,0
2024-11-09 05:36:00+00:00,2989.16,2990.01,2987.36,2989.56,74.9545,0
2024-11-09 05:37:00+00:00,2989.57,2989.57,2987.97,2987.97,29.1836,0
2024-11-09 05:38:00+00:00,2987.94,2990.01,2987.94,2990.01,30.3873,0
2024-11-09 05:39:00+00:00,2990.01,2993.23,2990.01,2993.23,88.0958,0
2024-11-09 05:40:00+00:00,2993.42,3000.0,2992.64,2999.27,412.7822,0
2024-11-09 05:41:00+00:00,2999.27,3011.23,2999.27,3007.48,665.5965,0
2024-11-09 05:42:00+00:00,3007.49,3022.83,3007.48,3020.22,449.8183,0
2024-11-09 05:43:00+00:00,3020.22,3027.16,3020.22,3024.8,289.9951,0
2024-11-09 05:44:00+00:00,3024.82,3027.99,3021.9,3026.82,199.3732,0
2024-11-09 05:45:00+00:00,3026.78,3033.26,3026.78,3029.54,1561.9208,0
2024-11-09 05:46:00+00:00,3029.56,3029.63,3024.69,3026.35,1072.2896,0
2024-11-09 05:47:00+00:00,3026.27,3028.61,3025.34,3025.79,927.509,0
2024-11-09 05:48:00+00:00,3025.7,3032.44,3023.04,3031.86,1364.6835,0
2024-11-09 05:49:00+00:00,3032.13,3044.17,3031.44,3042.54,1982.8337,0
2024-11-09 05:50:00+00:00,3042.54,3043.88,3039.42,3042.59,1700.4387,0
2024-11-09 05:51:00+00:00,3042.59,3042.61,3037.71,3038.96,1819.4058,0
2024-11-09 05:52:00+00:00,3038.96,3047.79,3037.92,3045.0,1279.4479,0
2024-11-09 05:53:00+00:00,3045.06,3047.02,3043.62,3045.2,2314.733,0
2024-11-09 05:54:00+00:00,3045.18,3049.65,3044.34,3045.56,2193.4536,0
2024-11-09 05:55:00+00:00,3045.55,3049.87,3041.35,3041.36,1963.6784,0
2024-11-09 05:56:00+00:00,3041.35,3045.37,3040.0,3040.98,984.6975,0
2024-11-09 05:57:00+00:00,3040.98,3042.21,3038.52,3040.59,1321.1587,0
2024-11-09 05:58:00+00:00,3040.58,3043.87,3039.4,3039.49,859.7098,0
2024-11-09 05:59:00+00:00,3039.36,3041.25,3038.39,3038.59,555.0012,0
2024-11-09 06:00:00+00:00,3038.6,3042.49,3037.9,3040.93,831.1062,0
2024-11-09 06:01:00+00:00,3040.94,3042.64,3040.94,3042.62,86.6824,0
2024-11-09 06:02:00+00:00,3042.63,3043.82,3036.43,3036.43,138.35,0
2024-11-09 06:03:00+00:00,3036.42,3038.54,3034.52,3038.4,109.3314,0
2024-11-09 06:04:00+00:00,3038.61,3040.63,3033.68,3039.33,183.5987,0
2024-11-09 06:05:00+00:00,3039.33,3048.41,3038.14,3047.64,328.744,0
2024-11-09 06:06:00+00:00,3047.61,3051.37,3044.24,3044.54,332.5701,0
2024-11-09 06:07:00+00:00,3044.55,3046.18,3044.54,3045.51,86.787,0
2024-11-09 06:08:00+00:00,3045.51,3054.97,3045.51,3054.96,224.9823,0
2024-11-09 06:09:00+00:00,3054.97,3055.36,3050.12,3053.87,318.213,0
2024-11-09 06:10:00+00:00,3053.87,3056.74,3052.47,3054.55,1202.8081,0
2024-11-09 06:11:00+00:00,3054.55,3056.32,3054.55,3055.7,598.9278,0
2024-11-09 06:12:00+00:00,3055.85,3055.85,3051.42,3052.33,717.2319,0
2024-11-09 06:13:00+00:00,3052.33,3053.0,3050.1,3051.31,546.2081,0
2024-11-09 06:14:00+00:00,3051.31,3054.31,3050.77,3051.72,717.9532,0
2024-11-09 06:15:00+00:00,3051.72,3054.61,3051.72,3054.6,393.7245,0
2024-11-09 06:16:00+00:00,3054.61,3057.84,3054.61,3055.86,1104.766,0
2024-11-09 06:17:00+00:00,3055.9,3055.9,3051.43,3053.48,1303.9631,0
2024-11-09 06:18:00+00:00,3053.47,3056.12,3051.59,3052.52,1041.6804,0
2024-11-09 06:19:00+00:00,3052.51,3054.63,3051.76,3051.76,796.2827,0
2024-11-09 06:20:00+00:00,3051.67,3053.03,3050.37,3052.3,380.0859,0
2024-11-09 06:21:00+00:00,3052.3,3054.34,3048.84,3048.87,1267.3752,0
2024-11-09 06:22:00+00:00,3048.84,3051.63,3048.69,3051.63,659.3501,0
2024-11-09 06:23:00+00:00,3051.63,3054.44,3051.41,3054.44,198.7891,0
2024-11-09 06:24:00+00:00,3054.44,3055.13,3051.45,3052.03,647.6288,0
2024-11-09 06:25:00+00:00,3052.02,3053.67,3051.68,3053.0,127.4791,0
2024-11-09 06:26:00+00:00,3053.0,3054.59,3052.99,3054.3,305.2064,0
2024-11-09 06:27:00+00:00,3054.3,3057.15,3052.57,3056.85,347.7955,0
2024-11-09 06:28:00+00:00,3056.84,3056.84,3053.48,3054.46,277.3574,0
2024-11-09 06:29:00+00:00,3054.46,3055.22,3053.49,3053.66,125.0673,0
2024-11-09 06:30:00+00:00,3053.66,3054.0,3049.48,3050.02,297.0865,0
2024-11-09 06:31:00+00:00,3049.86,3052.01,3048.64,3049.33,114.5487,0
2024-11-09 06:32:00+00:00,3049.62,3049.62,3045.63,3045.63,108.5394,0
2024-11-09 06:33:00+00:00,3045.64,3046.47,3044.35,3045.97,48.4111,0
2024-11-09 06:34:00+00:00,3045.97,3047.14,3045.41,3046.29,85.1146,0
2024-11-09 06:35:00+00:00,3046.29,3046.63,3043.84,3043.84,118.4225,0
2024-11-09 06:36:00+00:00,3043.84,3043.84,3032.04,3033.97,211.5173,0
2024-11-09 06:37:00+00:00,3033.97,3035.27,3033.16,3034.15,148.1044,0
2024-11-09 06:38:00+00:00,3034.31,3035.29,3032.5,3033.37,133.4671,0
2024-11-09 06:39:00+00:00,3033.37,3037.52,3032.94,3037.51,127.0336,0
2024-11-09 06:40:00+00:00,3037.32,3037.32,3034.95,3034.96,389.4805,0
2024-11-09 06:41:00+00:00,3034.96,3035.48,3032.95,3033.86,400.044,0
2024-11-09 06:42:00+00:00,3033.87,3036.01,3033.87,3035.45,121.503,0
2024-11-09 06:43:00+00:00,3035.44,3040.53,3035.44,3039.71,225.6394,0
2024-11-09 06:44:00+00:00,3039.85,3040.53,3037.89,3038.39,132.105,0
2024-11-09 06:45:00+00:00,3038.18,3038.43,3036.35,3037.8,272.9329,0
2024-11-09 06:46:00+00:00,3037.8,3037.99,3035.07,3035.07,206.5975,0
2024-11-09 06:47:00+00:00,3035.07,3037.21,3035.07,3036.81,109.6584,0
2024-11-09 06:48:00+00:00,3036.81,3036.81,3034.34,3034.34,200.4323,0
2024-11-09 06:49:00+00:00,3034.2,3035.14,3034.05,3034.5,157.158,0
2024-11-09 06:50:00+00:00,3034.5,3036.59,3034.5,3035.68,232.1308,0
2024-11-09 06:51:00+00:00,3035.55,3036.6,3035.33,3036.59,15.1061,0
2024-11-09 06:52:00+00:00,3036.59,3036.59,3033.74,3033.75,25.9016,0
2024-11-09 06:53:00+00:00,3033.75,3035.66,3033.75,3034.11,16.4998,0
2024-11-09 06:54:00+00:00,3034.12,3034.52,3033.6,3034.31,19.0986,0
2024-11-09 06:55:00+00:00,3034.31,3038.07,3034.31,3036.76,39.3874,0
2024-11-09 06:56:00+00:00,3036.77,3041.83,3036.76,3041.82,52.6274,0
2024-11-09 06:57:00+00:00,3041.83,3041.83,3039.05,3039.06,59.3754,0
2024-11-09 06:58:00+00:00,3039.07,3039.07,3037.14,3037.14,36.6159,0
2024-11-09 06:59:00+00:00,3037.15,3037.15,3036.21,3036.22,12.2331,0
2024-11-09 07:00:00+00:00,3036.22,3037.15,3036.04,3036.82,143.961,0
2024-11-09 07:01:00+00:00,3036.81,3036.81,3035.41,3035.71,97.5968,0
2024-11-09 07:02:00+00:00,3035.71,3036.75,3035.7,3035.86,22.5047,0
2024-11-09 07:03:00+00:00,3035.7,3035.71,3032.25,3032.26,129.5207,0
2024-11-09 07:04:00+00:00,3032.26,3036.95,3032.25,3035.75,146.0514,0
2024-11-09 07:05:00+00:00,3035.7,3035.7,3033.44,3034.53,90.3054,0
2024-11-09 07:06:00+00:00,3034.49,3035.06,3034.01,3035.06,48.6108,0
2024-11-09 07:07:00+00:00,3035.05,3035.05,3030.72,3030.77,132.0558,0
2024-11-09 07:08:00+00:00,3030.77,3030.77,3029.47,3029.51,19.5397,0
2024-11-09 07:09:00+00:00,3029.52,3032.08,3029.52,3031.25,111.8611,0
2024-11-09 07:10:00+00:00,3031.25,3031.25,3031.06,3031.07,6.6792,0
2024-11-09 07:11:00+00:00,3031.07,3031.07,3029.48,3029.48,18.5656,0
2024-11-09 07:12:00+00:00,3029.48,3029.84,3028.11,3029.52,118.2829,0
2024-11-09 07:13:00+00:00,3029.52,3033.6,3029.52,3033.6,121.522,0
2024-11-09 07:14:00+00:00,3033.6,3035.42,3033.6,3033.6,83.9962,0
2024-11-09 07:15:00+00:00,3033.6,3036.3,3032.32,3036.3,135.5801,0
2024-11-09 07:16:00+00:00,3036.3,3036.84,3035.58,3036.84,129.7075,0
2024-11-09 07:17:00+00:00,3036.96,3039.66,3036.96,3039.66,74.7878,0
2024-11-09 07:18:00+00:00,3039.88,3041.81,3039.69,3039.69,121.1339,0
2024-11-09 07:19:00+00:00,3039.6,3040.91,3038.2,3038.95,147.0228,0
2024-11-09 07:20:00+00:00,3038.95,3038.95,3034.75,3034.76,101.7058,0
2024-11-09 07:21:00+00:00,3034.76,3034.76,3032.63,3033.07,123.004,0
2024-11-09 07:22:00+00:00,3033.04,3033.05,3032.43,3032.44,25.2831,0
2024-11-09 07:23:00+00:00,3032.43,3032.7,3031.83,3032.7,51.2438,0
2024-11-09 07:24:00+00:00,3032.69,3032.71,3031.14,3031.15,54.1816,0
2024-11-09 07:25:00+00:00,3031.15,3031.68,3030.48,3030.8,53.3463,0
2024-11-09 07:26:00+00:00,3030.66,3030.66,3027.6,3027.9,90.3042,0
2024-11-09 07:27:00+00:00,3027.89,3027.9,3027.89,3027.89,3.9443,0
2024-11-09 07:28:00+00:00,3027.89,3030.81,3027.5,3030.81,154.0576,0
2024-11-09 07:29:00+00:00,3030.81,3030.81,3029.54,3029.55,26.1526,0
2024-11-09 07:30:00+00:00,3029.55,3030.31,3028.1,3028.11,48.0447,0
2024-11-09 07:31:00+00:00,3028.11,3029.67,3028.11,3029.67,15.0482,0
2024-11-09 07:32:00+00:00,3030.06,3031.88,3030.06,3031.88,27.0922,0
2024-11-09 07:33:00+00:00,3031.88,3032.02,3030.15,3030.57,9.8299,0
2024-11-09 07:34:00+00:00,3030.57,3032.25,3030.57,3030.6,29.1382,0
2024-11-09 07:35:00+00:00,3030.6,3030.6,3027.58,3028.15,45.3281,0
2024-11-09 07:36:00+00:00,3028.37,3029.4,3028.37,3028.96,45.8328,0
2024-11-09 07:37:00+00:00,3028.77,3028.77,3028.05,3028.57,22.4937,0
2024-11-09 07:38:00+00:00,3028.56,3028.8,3028.19,3028.8,32.3051,0
2024-11-09 07:39:00+00:00,3028.8,3028.8,3028.57,3028.58,3.0447,0
2024-11-09 07:40:00+00:00,3028.58,3028.58,3027.1,3027.1,36.3369,0
2024-11-09 07:41:00+00:00,3027.1,3027.1,3025.37,3025.41,49.2664,0
2024-11-09 07:42:00+00:00,3025.71,3026.58,3024.89,3024.9,50.8728,0
2024-11-09 07:43:00+00:00,3024.9,3024.9,3024.18,3024.19,22.2687,0
2024-11-09 07:44:00+00:00,3024.18,3024.19,3023.72,3024.09,10.7991,0
2024-11-09 07:45:00+00:00,3024.1,3027.04,3023.84,3023.85,98.2921,0
2024-11-09 07:46:00+00:00,3023.85,3024.45,3021.83,3024.45,61.9577,0
2024-11-09 07:47:00+00:00,3024.45,3025.94,3022.94,3023.27,88.7456,0
2024-11-09 07:48:00+00:00,3023.23,3023.86,3020.9,3023.86,97.7731,0
2024-11-09 07:49:00+00:00,3024.18,3025.95,3021.21,3021.21,118.6811,0
2024-11-09 07:50:00+00:00,3021.17,3021.62,3020.8,3021.18,116.4894,0
2024-11-09 07:51:00+00:00,3021.18,3023.36,3021.18,3023.36,106.277,0
2024-11-09 07:52:00+00:00,3023.41,3024.88,3023.17,3024.88,126.6959,0
2024-11-09 07:53:00+00:00,3024.88,3027.34,3024.11,3026.81,154.9077,0
2024-11-09 07:54:00+00:00,3026.82,3027.45,3026.82,3027.45,11.1942,0
2024-11-09 07:55:00+00:00,3027.45,3029.4,3027.44,3029.4,56.1237,0
2024-11-09 07:56:00+00:00,3029.4,3029.6,3028.47,3029.6,67.6116,0
2024-11-09 07:57:00+00:00,3029.6,3030.3,3028.85,3030.3,130.4718,0
2024-11-09 07:58:00+00:00,3030.3,3031.43,3030.3,3031.42,42.6094,0
2024-11-09 07:59:00+00:00,3031.43,3031.45,3030.31,3030.32,29.3232,0
2024-11-09 08:00:00+00:00,3030.32,3032.29,3030.32,3031.65,134.2783,0
2024-11-09 08:01:00+00:00,3031.65,3033.03,3031.54,3033.02,77.2247,0
2024-11-09 08:02:00+00:00,3033.03,3033.93,3029.71,3029.71,35.812,0
2024-11-09 08:03:00+00:00,3029.41,3030.89,3028.1,3030.89,82.5045,0
2024-11-09 08:04:00+00:00,3030.88,3032.69,3028.61,3029.04,57.9873,0
2024-11-09 08:05:00+00:00,3029.0,3029.0,3024.03,3024.83,80.8237,0
2024-11-09 08:06:00+00:00,3024.83,3025.71,3024.23,3024.3,100.5532,0
2024-11-09 08:07:00+00:00,3024.29,3024.29,3022.43,3022.71,33.0998,0
2024-11-09 08:08:00+00:00,3022.45,3022.7,3022.04,3022.05,34.0479,0
2024-11-09 08:09:00+00:00,3022.05,3023.1,3021.54,3021.55,79.4326,0
2024-11-09 08:10:00+00:00,3021.56,3022.89,3021.19,3022.88,116.7879,0
2024-11-09 08:11:00+00:00,3022.89,3027.02,3022.89,3026.35,109.4897,0
2024-11-09 08:12:00+00:00,3026.34,3026.34,3024.9,3025.08,25.99,0
2024-11-09 08:13:00+00:00,3025.08,3025.66,3024.45,3025.24,49.5609,0
2024-11-09 08:14:00+00:00,3025.14,3026.58,3025.08,3026.58,11.0971,0
2024-11-09 08:15:00+00:00,3026.58,3030.29,3026.58,3030.06,67.4794,0
2024-11-09 08:16:00+00:00,3029.76,3031.15,3029.76,3031.15,37.9312,0
2024-11-09 08:17:00+00:00,3031.14,3031.72,3029.69,3029.69,41.1766,0
2024-11-09 08:18:00+00:00,3029.69,3029.69,3027.94,3028.35,73.2689,0
2024-11-09 08:19:00+00:00,3028.34,3031.06,3028.34,3029.61,54.9235,0
2024-11-09 08:20:00+00:00,3029.62,3030.47,3029.62,3030.39,13.6861,0
2024-11-09 08:21:00+00:00,3030.39,3030.4,3030.04,3030.04,12.6388,0
2024-11-09 08:22:00+00:00,3029.75,3029.75,3027.9,3028.06,55.2073,0
2024-11-09 08:23:00+00:00,3028.06,3028.68,3027.82,3028.26,77.8778,0
2024-11-09 08:24:00+00:00,3028.31,3029.23,3028.26,3029.11,41.458,0
2024-11-09 08:25:00+00:00,3029.11,3029.13,3028.49,3029.05,36.2642,0
2024-11-09 08:26:00+00:00,3028.91,3030.52,3027.59,3027.59,70.1642,0
2024-11-09 08:27:00+00:00,3027.59,3028.69,3026.02,3026.54,64.6904,0
2024-11-09 08:28:00+00:00,3026.55,3028.05,3026.33,3027.25,23.6633,0
2024-11-09 08:29:00+00:00,3027.26,3028.35,3026.4,3027.29,75.1083,0
2024-11-09 08:30:00+00:00,3027.16,3027.5,3025.61,3025.62,46.5103,0
2024-11-09 08:31:00+00:00,3025.62,3027.71,3025.62,3026.82,21.972,0
2024-11-09 08:32:00+00:00,3026.82,3028.38,3026.79,3028.38,35.5013,0
2024-11-09 08:33:00+00:00,3028.37,3028.37,3026.85,3027.41,56.6643,0
2024-11-09 08:34:00+00:00,3027.42,3029.83,3027.42,3029.83,16.5133,0
2024-11-09 08:35:00+00:00,3029.83,3030.7,3029.83,3030.18,24.6198,0
2024-11-09 08:36:00+00:00,3030.18,3030.19,3028.38,3028.38,43.2484,0
2024-11-09 08:37:00+00:00,3028.04,3028.05,3026.28,3026.28,13.3779,0
2024-11-09 08:38:00+00:00,3026.28,3026.9,3026.27,3026.4,16.3215,0
2024-11-09 08:39:00+00:00,3026.28,3026.28,3025.02,3026.23,16.2138,0
2024-11-09 08:40:00+00:00,3026.23,3026.66,3026.07,3026.15,46.1926,0
2024-11-09 08:41:00+00:00,3026.45,3026.46,3024.86,3025.05,18.9771,0
2024-11-09 08:42:00+00:00,3025.05,3026.61,3024.62,3025.64,36.8657,0
2024-11-09 08:43:00+00:00,3025.6,3026.77,3025.13,3026.77,21.9571,0
2024-11-09 08:44:00+00:00,3026.76,3027.76,3026.19,3027.76,67.4426,0
2024-11-09 08:45:00+00:00,3027.76,3030.58,3027.75,3030.58,57.7219,0
2024-11-09 08:46:00+00:00,3030.58,3032.54,3030.58,3031.99,80.5027,0
2024-11-09 08:47:00+00:00,3032.0,3034.24,3031.99,3032.08,64.3656,0
2024-11-09 08:48:00+00:00,3032.08,3032.09,3029.24,3029.24,29.2483,0
2024-11-09 08:49:00+00:00,3029.25,3029.87,3025.62,3025.62,57.6384,0
2024-11-09 08:50:00+00:00,3025.62,3025.63,3022.59,3023.04,64.5221,0
2024-11-09 08:51:00+00:00,3023.05,3027.23,3023.04,3026.98,114.653,0
2024-11-09 08:52:00+00:00,3026.99,3027.25,3025.2,3025.9,63.4806,0
2024-11-09 08:53:00+00:00,3025.91,3027.91,3025.91,3027.31,43.2381,0
2024-11-09 08:54:00+00:00,3027.4,3027.4,3026.24,3026.93,13.6094,0
2024-11-09 08:55:00+00:00,3026.93,3028.11,3026.37,3028.11,98.0415,0
2024-11-09 08:56:00+00:00,3028.21,3028.25,3024.76,3025.18,142.0746,0
2024-11-09 08:57:00+00:00,3025.18,3025.32,3024.6,3025.2,42.1146,0
2024-11-09 08:58:00+00:00,3025.19,3025.2,3024.37,3024.37,13.5443,0
2024-11-09 08:59:00+00:00,3024.38,3025.2,3024.38,3025.2,20.1965,0
2024-11-09 09:00:00+00:00,3025.2,3027.71,3025.2,3027.11,103.8335,0
2024-11-09 09:01:00+00:00,3027.11,3029.42,3027.11,3029.3,59.6263,0
2024-11-09 09:02:00+00:00,3029.3,3030.19,3029.3,3029.54,37.4407,0
2024-11-09 09:03:00+00:00,3029.53,3029.53,3026.68,3026.68,77.6303,0
2024-11-09 09:04:00+00:00,3026.67,3027.42,3026.67,3027.42,46.2495,0
2024-11-09 09:05:00+00:00,3027.43,3028.17,3026.88,3028.17,45.9247,0
2024-11-09 09:06:00+00:00,3028.18,3030.9,3028.18,3029.56,112.2341,0
2024-11-09 09:07:00+00:00,3029.56,3030.81,3029.56,3030.81,57.0817,0
2024-11-09 09:08:00+00:00,3030.81,3032.09,3030.81,3031.92,57.2751,0
2024-11-09 09:09:00+00:00,3032.03,3032.9,3030.9,3032.9,59.5544,0
2024-11-09 09:10:00+00:00,3032.53,3033.23,3031.1,3033.22,66.1749,0
2024-11-09 09:11:00+00:00,3033.22,3035.12,3033.22,3035.12,50.741,0
2024-11-09 09:12:00+00:00,3035.26,3038.46,3035.26,3038.46,40.6547,0
2024-11-09 09:13:00+00:00,3038.46,3038.46,3037.02,3037.02,68.968,0
2024-11-09 09:14:00+00:00,3036.93,3036.93,3035.45,3035.79,70.1857,0
2024-11-09 09:15:00+00:00,3035.8,3038.55,3035.8,3037.4,44.0407,0
2024-11-09 09:16:00+00:00,3037.4,3038.08,3035.85,3037.27,124.5348,0
2024-11-09 09:17:00+00:00,3037.28,3037.4,3032.86,3033.23,69.1721,0
2024-11-09 09:18:00+00:00,3033.22,3034.09,3032.56,3033.55,51.9221,0
2024-11-09 09:19:00+00:00,3033.56,3036.96,3033.0,3036.96,67.12,0
2024-11-09 09:20:00+00:00,3036.96,3047.14,3036.82,3044.88,420.7632,0
2024-11-09 09:21:00+00:00,3044.64,3046.45,3043.01,3046.45,180.3534,0
2024-11-09 09:22:00+00:00,3046.3,3046.3,3041.95,3042.83,135.7941,0
2024-11-09 09:23:00+00:00,3042.82,3042.82,3038.61,3042.25,112.1046,0
2024-11-09 09:24:00+00:00,3042.11,3042.11,3038.78,3039.48,62.9874,0
2024-11-09 09:25:00+00:00,3039.49,3043.39,3039.49,3042.9,73.405,0
2024-11-09 09:26:00+00:00,3042.9,3043.05,3040.77,3040.96,114.9262,0
2024-11-09 09:27:00+00:00,3040.96,3042.46,3040.77,3042.13,21.4864,0
2024-11-09 09:28:00+00:00,3042.13,3042.54,3042.12,3042.52,5.3443,0
2024-11-09 09:29:00+00:00,3042.53,3043.35,3042.52,3043.34,10.8714,0
2024-11-09 09:30:00+00:00,3043.35,3045.87,3043.35,3045.86,20.9971,0
2024-11-09 09:31:00+00:00,3045.86,3045.86,3043.43,3043.43,28.3696,0
2024-11-09 09:32:00+00:00,3043.58,3043.94,3042.61,3042.87,32.3666,0
2024-11-09 09:33:00+00:00,3042.87,3043.38,3042.17,3043.36,40.5672,0
2024-11-09 09:34:00+00:00,3043.15,3043.15,3040.55,3041.1,75.7094,0
2024-11-09 09:35:00+00:00,3041.1,3041.83,3040.04,3040.21,49.9074,0
2024-11-09 09:36:00+00:00,3040.21,3042.37,3040.21,3041.95,52.7984,0
2024-11-09 09:37:00+00:00,3041.95,3043.26,3041.75,3041.75,64.2767,0
2024-11-09 09:38:00+00:00,3041.74,3041.74,3036.79,3036.79,54.2033,0
2024-11-09 09:39:00+00:00,3036.79,3040.21,3036.79,3038.91,50.5811,0
2024-11-09 09:40:00+00:00,3038.91,3042.92,3038.91,3042.92,96.8249,0
2024-11-09 09:41:00+00:00,3042.52,3042.52,3039.87,3039.87,35.1473,0
2024-11-09 09:42:00+00:00,3039.56,3039.56,3037.24,3038.01,59.7978,0
2024-11-09 09:43:00+00:00,3038.01,3038.78,3037.95,3038.21,33.4753,0
2024-11-09 09:44:00+00:00,3038.21,3040.22,3038.21,3039.76,35.8318,0
2024-11-09 09:45:00+00:00,3039.77,3040.2,3039.34,3039.85,9.2951,0
2024-11-09 09:46:00+00:00,3039.85,3039.85,3039.25,3039.25,17.7603,0
2024-11-09 09:47:00+00:00,3039.26,3040.7,3039.26,3040.3,47.1193,0
2024-11-09 09:48:00+00:00,3040.22,3041.87,3040.22,3041.8,41.8831,0
2024-11-09 09:49:00+00:00,3042.17,3044.76,3042.17,3044.7,97.721,0
2024-11-09 09:50:00+00:00,3044.59,3044.59,3042.21,3043.81,77.8349,0
2024-11-09 09:51:00+00:00,3043.8,3043.8,3042.46,3042.59,40.969,0
2024-11-09 09:52:00+00:00,3042.6,3042.6,3042.45,3042.46,6.8043,0
2024-11-09 09:53:00+00:00,3042.53,3045.17,3042.53,3044.44,252.4802,0
2024-11-09 09:54:00+00:00,3044.53,3046.0,3044.52,3045.99,17.5758,0
2024-11-09 09:55:00+00:00,3045.99,3046.0,3045.59,3046.0,13.6558,0
2024-11-09 09:56:00+00:00,3046.0,3048.16,3046.0,3048.13,69.2842,0
2024-11-09 09:57:00+00:00,3048.13,3048.17,3045.3,3046.31,56.9967,0
2024-11-09 09:58:00+00:00,3046.3,3048.04,3045.7,3045.7,55.9346,0
2024-11-09 09:59:00+00:00,3045.71,3045.83,3045.59,3045.59,51.1421,0
2024-11-09 10:00:00+00:00,3045.6,3047.1,3043.62,3043.62,58.828,0
2024-11-09 10:01:00+00:00,3043.61,3044.94,3043.39,3044.94,21.8847,0
2024-11-09 10:02:00+00:00,3044.93,3048.16,3044.93,3046.98,88.6857,0
2024-11-09 10:03:00+00:00,3046.33,3047.44,3046.33,3047.09,26.5902,0
2024-11-09 10:04:00+00:00,3047.09,3048.88,3047.09,3047.92,32.6567,0
2024-11-09 10:05:00+00:00,3047.92,3047.93,3045.47,3047.55,92.8147,0
2024-11-09 10:06:00+00:00,3047.36,3047.57,3046.98,3047.57,25.4185,0
2024-11-09 10:07:00+00:00,3047.56,3047.85,3046.21,3046.79,22.3321,0
2024-11-09 10:08:00+00:00,3046.79,3048.89,3046.0,3048.65,73.3766,0
2024-11-09 10:09:00+00:00,3048.65,3051.0,3048.64,3051.0,43.4665,0
2024-11-09 10:10:00+00:00,3051.15,3052.6,3050.68,3052.59,35.2926,0
2024-11-09 10:11:00+00:00,3052.59,3052.87,3051.94,3052.21,47.4568,0
2024-11-09 10:12:00+00:00,3052.21,3052.21,3051.15,3052.02,55.5594,0
2024-11-09 10:13:00+00:00,3051.76,3052.22,3051.43,3052.22,14.7831,0
2024-11-09 10:14:00+00:00,3052.22,3052.23,3051.86,3052.23,19.4527,0
2024-11-09 10:15:00+00:00,3052.22,3054.63,3048.35,3050.06,95.9436,0
2024-11-09 10:16:00+00:00,3050.07,3050.24,3045.39,3046.96,60.2906,0
2024-11-09 10:17:00+00:00,3046.96,3049.2,3045.49,3049.2,37.6155,0
2024-11-09 10:18:00+00:00,3049.22,3051.3,3048.47,3048.68,35.4787,0
2024-11-09 10:19:00+00:00,3048.67,3050.16,3047.41,3050.06,48.6506,0
2024-11-09 10:20:00+00:00,3050.42,3050.77,3043.84,3045.4,261.1698,0
2024-11-09 10:21:00+00:00,3045.28,3055.54,3045.28,3055.12,192.2807,0
2024-11-09 10:22:00+00:00,3055.12,3055.43,3052.8,3054.18,67.8311,0
2024-11-09 10:23:00+00:00,3054.18,3054.51,3051.91,3051.91,52.818,0
2024-11-09 10:24:00+00:00,3051.9,3051.9,3050.53,3050.54,39.4691,0
2024-11-09 10:25:00+00:00,3050.54,3050.99,3048.99,3048.99,58.2155,0
2024-11-09 10:26:00+00:00,3048.86,3048.86,3045.7,3045.7,44.5206,0
2024-11-09 10:27:00+00:00,3045.64,3046.97,3045.46,3046.67,60.9714,0
2024-11-09 10:28:00+00:00,3046.66,3048.69,3046.66,3048.69,53.4208,0
2024-11-09 10:29:00+00:00,3048.69,3050.17,3047.65,3048.24,70.9729,0
2024-11-09 10:30:00+00:00,3048.4,3048.73,3046.01,3046.01,22.2662,0
2024-11-09 10:31:00+00:00,3046.02,3046.66,3042.62,3043.19,86.1811,0
2024-11-09 10:32:00+00:00,3043.25,3045.05,3043.24,3044.04,51.12962401,0
2024-11-09 10:33:00+00:00,3044.05,3045.13,3044.05,3044.62,71.1051,0
